name,name_en,amenity,building,healthcare,healthca_1,operator_t,capacity_p,addr_full,addr_city,source,name_ro,osm_id,osm_type,longitude,latitude
Lensa,,,,optometrist,,,,,Bucuresti,,,10295928987,nodes,26.1028461,44.4133289
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958795699,nodes,26.0886133,44.4541814
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,10792282418,nodes,26.1302825,44.4259027
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,10792290119,nodes,28.0606776,45.4310431
,,pharmacy,,pharmacy,,,,,Botosani,,,600096888,nodes,26.6563781,47.7457889
Farmacia Campia Libertatii,,pharmacy,,pharmacy,,,,,,,,667247719,nodes,26.1490859,44.4276255
Optistyle,,doctors,,,,,,,Craiova,,,3334259331,nodes,23.8189647,44.3167316
"Centrul Medical ""Sanatatea""",,clinic,,,,,,,Craiova,,,3822711552,nodes,23.8091356,44.3153897
Centrul Medical Phoenix,,clinic,,,,,,,Craiova,,,4067089668,nodes,23.8239672,44.3155858
Lasermed Medical Center,,clinic,,clinic,,,,,,,,1369034400,nodes,26.0404502,44.4223422
Implant & Esthetic Center,,clinic,,clinic,orthodontics;dentist,,,,Pitesti,,,1495075440,nodes,24.8674639,44.85877
Dr. Max,,pharmacy,,pharmacy,,,,,,,,1923442078,nodes,25.6122807,45.6381879
Clinica Interservisan,,clinic,,clinic,,,,,Cluj-Napoca,,,1903806210,nodes,23.6184148,46.7694557
"Centrul socio-medical ""Sfantul Spiridon Vechi""",,clinic,,clinic,,,,,Bucuresti,,,2459587268,nodes,26.0956821,44.428916
Clinica dermatologie Top Derm Uni - Profesor Doctor Olga Simionescu,Top Uni Derm Clinic Dermatology - Doctor Professor Olga Simionescu,clinic,,clinic,,,,,Bucuresti,,,2543068033,nodes,26.0687837,44.4322246
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,2613797683,nodes,25.6189306,45.6487065
Dr.Max,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637755391,nodes,26.0264449,44.4398893
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394136,nodes,26.142146,44.4423983
Farmacia Catena,,pharmacy,,pharmacy,,,,,Bucuresti,"survey, field survey ( 2014 - 2016)",,2637553827,nodes,26.0948973,44.4058123
Ivo Pharm Impex,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637553879,nodes,26.0706907,44.421372
Farmacia Gema Brancoveanu,,pharmacy,,pharmacy,,,,,Bucuresti,"Bing, survey, keypad mapper, vespucci",,2637637287,nodes,26.1094665,44.3966741
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637637340,nodes,26.1094505,44.3970851
Dr.Max,,pharmacy,,pharmacy,,,,,,,,2960068229,nodes,22.632967,44.6369916
Catena,,pharmacy,,pharmacy,,,,,Alba Iulia,data.gov.ro,,3373589948,nodes,23.558997,46.07426
Farmacia Dona,,pharmacy,,pharmacy,,,,,Alba Iulia,data.gov.ro,,3373589953,nodes,23.5642753,46.0785965
Medicover,,clinic,,clinic,,,,,Cluj-Napoca,,,3484415593,nodes,23.5923883,46.759909
Dr. Max,,pharmacy,,pharmacy,,,,,,,,3495740724,nodes,26.1599478,44.4345837
Medstar 2000,,clinic,,clinic,,,,,Constanta,,,3803508323,nodes,28.6437682,44.2079227
YTS-Dental View,,dentist,,dentist,,,,,Bucuresti,,,3947252936,nodes,26.1396886,44.4316843
Synlab,,doctors,,laboratory,biology,,,,Bucuresti,survey,,4012474781,nodes,26.1145486,44.3878591
Centrul Medical Laser System,,hospital,,,,,,,,,,2302258509,nodes,21.3084991,46.180955
Farmacia nr. 94,,pharmacy,,,,,,,,,,3159550650,nodes,23.8135454,44.3053584
Beneva,,pharmacy,,,,,,,,,,3166981778,nodes,23.8133205,44.3051549
Melisa Farm,,pharmacy,,,,,,,Bistra,data.gov.ro,,3373647821,nodes,23.0563886,46.3641096
Lozan Dent,,dentist,,,,,,,Brasov,,,3895794764,nodes,25.6117841,45.6384028
,,pharmacy,,,,,,,,,,4138008515,nodes,23.8660589,47.4519779
Centru Medical Medinvest,,doctors,,,,,,,,,,4209509893,nodes,26.8170999,45.1483702
Centru de Transfuzie si Donare,,,,blood_donation,,,,,Piatra Neamt,,,4449969995,nodes,26.3738144,46.9263912
Policlinica Stomatologica,,dentist,,dentist,,,,,Piatra Neamt,,,4449972890,nodes,26.3741242,46.9261959
Ropharma,,pharmacy,,pharmacy,,,,,,,,5147484740,nodes,25.8041923,46.3602226
Dr. Olvedi Jozsef,,doctors,,doctor,general,,,,,,,5226758284,nodes,25.8042486,46.3603441
Dr. Singeorzan Dorin,,doctors,,doctor,urology,,,,,,,5226758285,nodes,25.8042446,46.3603231
Dr. Gagyi Lidia,,doctors,,doctor,pulmonology,,,,,,,5226758286,nodes,25.8042759,46.3603287
Dr. Biro Denes,,doctors,,doctor,general,,,,,,,5226758287,nodes,25.8042697,46.3603182
Dr. Bako-Biro Zsuzsanna,,doctors,,doctor,general,,,,,,,5226758288,nodes,25.8042826,46.3603453
Synevo,,clinic,,laboratory,,,,,Cluj-Napoca,,,5318603937,nodes,23.6156715,46.7787603
Farmacia Ducfarm,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,5318606555,nodes,23.6169918,46.7791046
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,5382916601,nodes,25.6302719,45.6633226
Intermedica,Intermedica,dentist,,dentist,,,,,Bucuresti,,,5722816421,nodes,26.1248968,44.4206297
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,5981387930,nodes,23.8105745,46.5582959
Clinica Nova ORL,,clinic,,centre,,,,,,,,4290069538,nodes,26.1527363,44.4288244
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,4382675289,nodes,25.628228,45.6497866
SensoDento,,dentist,,dentist,,,,,,,,4434318792,nodes,26.1391143,44.4203579
Help Net,,pharmacy,,pharmacy,,,,,,,,4599887869,nodes,25.6202359,45.6491972
Clinica Dr. Albu,,clinic,,clinic,,,,,Bucuresti,,,5115167543,nodes,26.1055933,44.4567464
Remenix,,clinic,,clinic,,,,,Galati,,,5275600131,nodes,28.0190537,45.4306329
Policlinica Promed,,clinic,,clinic,,,,,Slatina,,,5385421210,nodes,24.3607622,44.4281541
Farmacia Iris,,pharmacy,,pharmacy,,,,,,,,6250362715,nodes,26.1401881,44.4123858
Medici's Academica,,clinic,,clinic,,,,,,,,6067353942,nodes,21.2185843,45.7594604
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,6163495785,nodes,25.5890754,45.6478005
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,6262088271,nodes,25.6085968,45.664238
Remedium,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,Remedium,6356373110,nodes,23.6147522,46.7789907
C.M.I. Dr. Chivu Roxana Florentina,,doctors,,doctor,gastroenterology;internal_medicine;echography,,,,Targoviste,,,6439095385,nodes,25.4598337,44.919051
Ducfarm,,pharmacy,,pharmacy,,,,,,,,6710494008,nodes,23.5868682,46.7673995
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,6948589589,nodes,25.5960059,45.6509121
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,6875728918,nodes,26.109456,44.3969729
LaurusMedical,,clinic,,clinic,,,,,Cluj-Napoca,,,6957837985,nodes,23.5900893,46.7621819
Centrul de Podologie Ahile,,,,podiatrist,,,,,Bucuresti,,,7266806934,nodes,26.1044793,44.4292504
Dr Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,7293870994,nodes,26.0946689,44.4435045
Dr. Max,,pharmacy,,pharmacy,,,,,,,,7414510529,nodes,23.6119178,46.7997363
Minifarm,,pharmacy,,pharmacy,,,,,,,,7989838729,nodes,28.6518317,44.1976416
Axis,,clinic,,clinic,physiotherapy;massage_therapy;kinesitherapy;nutrition,,,,,,,8273877565,nodes,28.6349014,44.2022109
Vivas Dent Mc Sent 24,,dentist,,dentist,dentist,,,,Arad,,,8283569518,nodes,21.3114296,46.1754488
Clinica Zenmed,,clinic,,clinic,,,,,,,,8333474558,nodes,27.5840722,47.1460452
Paro Dent,,dentist,,dentist,,,,,,,,8440455117,nodes,28.6109009,44.1764768
Ioana Medical Center,,clinic,,clinic,,,,,Bucuresti,,,8417829876,nodes,26.075064,44.4509896
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,9177540424,nodes,25.6347953,45.6319033
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,9179276027,nodes,25.5893851,45.6583671
ORTOKINETIC,,clinic,,clinic,,,,,Brasov,,,9465612717,nodes,25.5994999,45.6694541
UMF - Centrul de Imagistica,,hospital,,hospital,radiology,,,,Craiova,,,9552968095,nodes,23.7944514,44.3049118
Synlab,,clinic,,laboratory,biology,,,,,,,9903741099,nodes,23.6141863,46.7804024
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,9918751388,nodes,25.5876354,45.6569442
,,dentist,,dentist,,,,,,,,9943140841,nodes,21.9403264,47.0584749
Medicover,,clinic,,clinic,,,,,Cluj-Napoca,,,10113383091,nodes,23.5948873,46.7878664
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958753709,nodes,21.2354457,45.7403359
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958777752,nodes,27.6230316,47.1574396
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958795700,nodes,26.092277,44.479383
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958795701,nodes,26.1434242,44.3986837
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958798611,nodes,21.9145221,47.0539005
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958807696,nodes,24.8662716,44.8541062
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958809851,nodes,26.012181,44.938785
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958812052,nodes,23.596015,46.7526526
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958778180,nodes,25.5974145,45.6450225
Dr. Max,,pharmacy,,pharmacy,,,,,,,,10161422157,nodes,25.6256458,45.6538328
Regina Maria,,clinic,,clinic,,,,,,,,10282098387,nodes,23.5913714,46.7753027
Synlab,,,,laboratory,biology,,,,Bucuresti,,,10657012861,nodes,26.0705284,44.4222274
Help Net,,pharmacy,,pharmacy,,,,,Brasov,,,10678092769,nodes,25.5891085,45.665088
Genetic LAB,,,,alternative,,,,,Bucuresti,,,10552731708,nodes,26.0480868,44.4674575
Cabinet Ortodontie Dr.Anca Oprita,,dentist,,dentist,,,,,,,,10573339027,nodes,23.5736104,45.9580264
Clinica Sante,,clinic,,sample_collection,,,,,Bucuresti,,,10697872488,nodes,26.1249109,44.4206877
Catena,,pharmacy,,pharmacy,,,,,,,,10562488054,nodes,23.5553999,46.7541059
CardioRec,,clinic,,,,,,,,,,4417342992,nodes,26.042364,44.593707
Puls,Puls,clinic,,,,,,,,,Puls,4462744289,nodes,26.1062948,44.4499634
,Wu Shen Acupuncture clinic,clinic,,,,,,,,,,4586018589,nodes,26.0789055,44.4538822
Cabinet Medical - Psihoterapie si Ginecologie,Medical Center - Psychotherapy and Gynecology,doctors,,,,,,,,,,4936745424,nodes,26.0924578,44.4042969
5Dent,,dentist,,,,,,,,,,9212281594,nodes,26.1104225,44.3983594
CMI Dr. Cristian Liana - Centru permanenta Coresi,,doctors,,doctor,general;family_medicine,,,,Brasov,,,10732672923,nodes,25.6186892,45.6695234
CONTAMAR SRL,,pharmacy,,pharmacy,,,,,Brasov,,,10889440203,nodes,25.6175986,45.6591965
Farmacia fedra,,pharmacy,,pharmacy,,,,,,,,10994486954,nodes,28.2329821,45.1870313
Dr. Max,,pharmacy,,pharmacy,,,,,Crasna,survey,Dr. Max,11175938102,nodes,22.876503,47.161921
MEDSTAR Policlinica Zorilor,,clinic,,clinic,,,,,,,,11185320968,nodes,23.5778193,46.7557639
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11195402283,nodes,25.5892114,45.6653731
Spitalul Orasenesc Dr. Ioan Puscas,,hospital,,hospital,,,,,Simleu Silvaniei,,Spitalul Orasenesc Dr. Ioan Puscas,11272638162,nodes,22.8039526,47.2254195
Dr Max,,pharmacy,,,,,,,,,,10761255106,nodes,26.0396542,44.4849938
Vitamios,,pharmacy,,,,,,,,,,11287821770,nodes,25.4365626,43.8503917
Convalaria,,pharmacy,,,,,,,,,,11286801528,nodes,22.6616071,44.6371002
Medic Line,,clinic,,clinic,,,,,,,,11290174240,nodes,26.1059896,44.4564525
Heliconia,,pharmacy,,,,,,,,,,11293063248,nodes,23.8155949,44.318312
Bioclinica,,,,laboratory,,,,,,,,11299466544,nodes,23.6137989,46.7785916
AnaDent,,dentist,,dentist,,,,,,,,11299539666,nodes,23.5899114,46.7752447
Remedium,,pharmacy,,pharmacy,,,,,,,,11299550370,nodes,23.5891476,46.7747146
ecooptic,,,,optometrist,,,,,Botosani,,,11304325647,nodes,26.6661717,47.7447757
Riv Com,,pharmacy,,,,,,,,,,11292787469,nodes,25.4893793,44.4317538
Farmacia ANA MARIA,,pharmacy,,,,,,,,,,11301923069,nodes,26.1524016,44.2650464
Help Net,,pharmacy,,pharmacy,,,,,,,,11306727992,nodes,21.3171478,46.1917873
Scripcariu Med,,doctors,,doctor,surgery,,,,,,,11306807650,nodes,27.5924011,47.166146
Cabinet psihologic Staicu Felicia Georgiana,,doctor,,psychotherapist,,,,,,,,11318404183,nodes,24.2603718,44.6592213
Cabinet psihologic Gabriela Paunescu,,doctors,,psychotherapist,,,,,,,,11318404184,nodes,24.260368,44.6592704
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11333290467,nodes,25.6002774,45.6656086
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367375,nodes,25.6169057,45.673629
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367376,nodes,25.5619729,45.6574918
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367377,nodes,25.6110531,45.6492981
Help Net,,pharmacy,,pharmacy,,,,,,,,11335367378,nodes,25.6110067,45.6496869
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11335367380,nodes,25.6300665,45.6419117
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367382,nodes,25.6219019,45.6389117
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367383,nodes,25.6397594,45.6318964
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367384,nodes,25.6375369,45.6173765
Dr. Max,,pharmacy,,pharmacy,,,,,Sacele,,,11335367385,nodes,25.6932958,45.6176805
Dr. Max,,pharmacy,,pharmacy,,,,,Cristian,,,11335367386,nodes,25.4827049,45.6260557
Catena,,pharmacy,,pharmacy,,,,,,,,11335814872,nodes,22.864592,47.7843348
Bioclinica,,,,laboratory,,,,,,,,11337740587,nodes,27.5935596,47.1493971
Farmacom,,pharmacy,,pharmacy,,,,,,,,11337818149,nodes,25.6108729,45.6722522
Catena,,pharmacy,,pharmacy,,,,,,,,11341006333,nodes,27.5913666,47.1477723
Hesperos,,pharmacy,,pharmacy,,,,,Cumpana,,,11341934392,nodes,28.5603311,44.1154036
Karm Pharm,,pharmacy,,,,,,,,,,11346558776,nodes,21.2381829,45.7908536
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11348262250,nodes,25.6086903,45.6644615
Nastimed Serv,,dentist,,dentist,,,,,,,,11353686127,nodes,23.5809668,46.7669034
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11353707124,nodes,28.6053863,44.213053
Help Net,,pharmacy,,pharmacy,,,,,,,,11353707126,nodes,28.6051824,44.2131914
Dentaljoy,,dentist,,dentist,,,,,,,,11357704314,nodes,23.5874892,46.779818
M-Estetic,,dentist,,dentist,,,,,,,,11357704315,nodes,23.5874984,46.7799478
Montana,,pharmacy,,pharmacy,,,,,,,,10554989246,nodes,25.126592,46.5530154
Farmacia Floris,,pharmacy,,pharmacy,,,,,Cornu de Jos,,,4763116272,nodes,25.7023434,45.1564252
Synevo,,,,laboratory,,,,,,,,6451213142,nodes,23.6139344,46.7605905
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11361456713,nodes,26.0959422,44.4437157
Optica Orange,,,,optometrist,ophthalmology;optometry,,,,Bucuresti,,,5352806653,nodes,26.0948619,44.4434313
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,,,7293870989,nodes,26.0953092,44.4435153
Help Net,,pharmacy,,pharmacy,,,,,,,,11364278332,nodes,27.6105262,47.1445044
Help Net,,pharmacy,,pharmacy,,,,,,,,11172363183,nodes,26.09726,44.4464018
Bioclinica - punct de recoltare analize medicale,,,,laboratory,,,,,Arad,,,11365376563,nodes,21.2942878,46.1644076
Dr. Awad Andrei,,dentist,,dentist,,,,,,,,10750309243,nodes,23.5559914,46.7570492
,,pharmacy,,,,,,,,,,11365035867,nodes,22.6471054,44.6405411
,,pharmacy,,,,,,,,,,11365035868,nodes,22.6560551,44.6264439
Farmacia Lovefarm,,pharmacy,,pharmacy,,,,,,,,5144424207,nodes,24.1135189,45.1360802
Cabinet medical Bodesti,,hospital,,hospital,,,,,,,,5144424208,nodes,24.113529,45.1359945
Synevo,,,,laboratory,,,,,Bucuresti,,,11240857130,nodes,26.1360304,44.4183978
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637676000,nodes,26.1428187,44.4183507
Silva Farm,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637676125,nodes,26.1442712,44.4180574
Ecofarmacia,,pharmacy,,pharmacy,,,,,,,,4734633465,nodes,24.578211,46.5354126
Centrul Medical Raderm,,clinic,,clinic,,,,,,,,4471425906,nodes,23.5693348,46.7712586
Ropharma,,pharmacy,,pharmacy,,,,,,,,10255262531,nodes,23.5736632,46.7640654
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,5174912683,nodes,26.1225718,44.3612596
Ianuclui,,pharmacy,,pharmacy,,,,,Bucuresti,,,11368746693,nodes,26.1333692,44.3591679
Medical Work Center,,clinic,,clinic,,,,,,,,10075254590,nodes,25.623714,45.653786
CliniqA,,,,yes,,,,,Brasov,,,11370720049,nodes,25.6100704,45.6714677
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11370725888,nodes,26.145257,44.3669616
Farmacia Rosmarin,,pharmacy,,pharmacy,,,,,,,,1341183480,nodes,27.6018679,47.1578604
Catena,,pharmacy,,pharmacy,,,,,,,,9061064422,nodes,27.9646072,45.2602389
Catena,,pharmacy,,pharmacy,,,,,,,,9063579019,nodes,27.9635625,45.3049532
,,pharmacy,,pharmacy,,,,,,,,9074062419,nodes,27.9709405,45.2847198
Policlinica Baneasa Regina Maria si Clinica Private Care,,clinic,,clinic,,,,"Bulevardul Ion Ionescu de la Brad, nr. 5B, sector 1, Bucurest",Bucuresti,,,931776203,nodes,26.0742371,44.4970588
,,pharmacy,,pharmacy,,,,,,,,11373288485,nodes,28.4516381,45.0273661
Riv Com,,pharmacy,,,,,,,,,,11373025169,nodes,25.489242,44.4319936
Dent Estet 4 Kids,,dentist,,dentist,paediatric_dentistry,,,,,,,11371604070,nodes,26.0696689,44.4684496
Catena,,pharmacy,,pharmacy,,,,,,,,9054230922,nodes,27.9708554,45.2853003
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,9054230923,nodes,27.9711912,45.2860567
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,9054231420,nodes,27.9630932,45.3052885
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,9061061726,nodes,27.9647797,45.2611046
Catena,,pharmacy,,pharmacy,,,,,,,,9061061739,nodes,27.9705618,45.2656969
Help Net,,pharmacy,,pharmacy,,,,,,,,9061061740,nodes,27.9647901,45.2604515
Clinica Sante,,,,sample_collection,,,,,Corabia,,,11375319775,nodes,24.5005813,43.7762794
Dr. Max,,pharmacy,,pharmacy,,,,,Brasov,,,11335367374,nodes,25.6202258,45.6724171
Modent Concept,,dentist,,,,,,,,,,11377630425,nodes,26.0066503,44.4112549
Dr. Max,,pharmacy,,pharmacy,,,,,Rasnov,,,11335367387,nodes,25.4495937,45.5808427
Help Net,,pharmacy,,pharmacy,,,,,Ghimbav,,,9730771238,nodes,25.5065701,45.6630026
,,dentist,,,,,,,,,,11377904785,nodes,26.0754362,44.4327695
,,pharmacy,,pharmacy,,,,,,,,11379744740,nodes,25.2775278,46.0402677
,,doctors,,doctor,general,,,,,,,11379744741,nodes,25.2775398,46.0403269
Optic Cinema,,,,optometrist,,,,,,,,11379826406,nodes,27.5632821,47.1614684
Help Net,,pharmacy,,pharmacy,,,,,,,,6053541824,nodes,26.1039758,44.4386592
MedEuropa,,,,yes,radiotherapy,,,,,,,11381080492,nodes,25.6175705,45.6636476
Sensiblu,,pharmacy,,pharmacy,,,,,Bucuresti,"survey, field survey",,7183659337,nodes,26.1609008,44.4750089
Bimbofarm,,pharmacy,,,,,,,,,,11379383569,nodes,25.463292,43.9163271
Sura Mare,,pharmacy,,,,,,,,,,11381020869,nodes,26.0793052,44.2719991
A&D Farm,,pharmacy,,,,,,,,,,11381020870,nodes,26.0802371,44.2719945
Farmacie,,pharmacy,,pharmacy,,,,,Cristian,,,9702277427,nodes,25.4816468,45.6243398
Catena,,pharmacy,,pharmacy,,,,,,,,11382032564,nodes,26.1266727,44.5131595
Catena,,pharmacy,,pharmacy,,,,,,,,11383257521,nodes,21.3144446,45.7200678
Synevo,,,,laboratory,,,,,,,,11383257527,nodes,21.3145127,45.719911
Lotus Chinese Therapy,,,,alternative,traditional_chinese_medicine,,,,,,,11384413675,nodes,26.0687382,44.4682328
,,dentist,,dentist,,,,,Galati,,,2161369956,nodes,28.0505179,45.429013
Farmacia Help,,pharmacy,,pharmacy,,,,,,,,5907846626,nodes,26.0467237,44.4155296
Farmacia Sorina,,pharmacy,,pharmacy,,,,,,,,5907852673,nodes,26.0487458,44.4157292
Catena,,pharmacy,,pharmacy,,,,,,,,6256115596,nodes,26.0475835,44.4151721
Dr. Max,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,1709556316,nodes,23.6144817,46.7825455
Spring,,pharmacy,,pharmacy,,,,,Bucuresti,,,2637755425,nodes,26.046187,44.415495
Regina Maria Laborator de analize,,,,laboratory,,,,,,,,11385808532,nodes,28.6330307,44.1965739
Catena,,pharmacy,,pharmacy,,,,,,,,11385808546,nodes,28.6326275,44.1948704
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11219532608,nodes,26.1187831,44.4433389
"Cabinet stomatologic, laborator",Dental office,dentist,,dentist,,,,,Bucuresti,,,4470940789,nodes,26.1419304,44.4374551
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,,,4450662097,nodes,26.1381369,44.4419141
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,1143637475,nodes,26.0727087,44.4617029
Farma Roditrix,,pharmacy,,pharmacy,,,,,Bucuresti,,,1814968668,nodes,26.1370514,44.4370781
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,,,2637394284,nodes,26.1045512,44.4634144
Farmacia Unika,,pharmacy,,pharmacy,,,,,,,,10994486959,nodes,28.2337053,45.1890287
Scorseze Medical Grup,,clinic,,clinic,,,,,Bucuresti,,Scorseze Medical Grup,4882921031,nodes,26.1200643,44.4601918
Genesys Fertility Center,,clinic,,,,,,,,,,4686430873,nodes,26.0702034,44.4676815
Clinica Doctor MiT,,clinic,,clinic,gynaecology;urology;orthopaedics;plastic_surgery,,,,,,,11185147973,nodes,26.06233,44.4940519
Clinicile Dentare Dr. Leahu,,dentist,,dentist,,,,,,,,9958794658,nodes,28.6393145,44.1841764
Dr. Max,,pharmacy,,pharmacy,,,,,,,,8303296128,nodes,23.6285758,46.7729019
Dr. Max,,pharmacy,,pharmacy,,,,,Cluj-Napoca,,,2329355681,nodes,23.5959283,46.7703406
Ropharma,,pharmacy,,pharmacy,,,,,,,,11396338395,nodes,23.5968504,46.7698829
EURODIALIZA,,clinic,,clinic,,,,,,,,11396425414,nodes,28.6063993,44.1617066
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,2594374572,nodes,26.094612,44.3931755
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637637364,nodes,26.0926863,44.3827045
Farmacia Dona,,pharmacy,,pharmacy,,,,,Bucuresti,,,2690882865,nodes,26.109116,44.3874868
Farmacia Beneva,,pharmacy,,pharmacy,,,,,,,,2691568868,nodes,26.0939206,44.3939105
Dr. Max,,pharmacy,,pharmacy,,,,,,,,3831396360,nodes,26.0925254,44.3910145
Farmacia Punkt,,pharmacy,,pharmacy,,,,,,,,3909469967,nodes,26.0926553,44.3853279
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,4119538292,nodes,26.0941435,44.3930428
Farmacia Tinos,,pharmacy,,pharmacy,,,,,,,,6233587881,nodes,26.0940332,44.3928146
Farmacia Ana-Maria,,pharmacy,,pharmacy,,,,,,,,6233587882,nodes,26.0942015,44.3931574
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11396504895,nodes,26.0926389,44.3857678
Catena,,pharmacy,,pharmacy,,,,,,,,11396504896,nodes,26.0926389,44.3855678
We Care Pharma,,pharmacy,,pharmacy,,,,,,,,11398454550,nodes,26.1512562,44.4935375
,,pharmacy,,pharmacy,,,,,,,,4674497279,nodes,25.5987907,46.7216958
SMURD,,hospital,,hospital,,,,,,,,4725599856,nodes,25.5908601,46.7217644
Farmacordis,,pharmacy,,pharmacy,,,,,,,,4725599878,nodes,25.5918883,46.7218757
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,4748632230,nodes,25.6010606,46.721335
Dr. Max,,pharmacy,,pharmacy,,,,,Gheorgheni,,,4748632244,nodes,25.5828037,46.7216096
,,clinic,,clinic,,,,,Gheorgheni,,,4748673284,nodes,25.6011989,46.7202994
Help Net,,pharmacy,,pharmacy,,,,,,,,4749639942,nodes,25.5996381,46.7218017
,,dentist,,dentist,,,,,,,,4750734266,nodes,25.5911198,46.7188778
,,doctors,,doctor,,,,,,,,4750734268,nodes,25.591441,46.719013
,,dentist,,dentist,,,,,,,,4750734270,nodes,25.5924444,46.719835
ROPHARMA,,pharmacy,,pharmacy,,,,,,,,4778216980,nodes,25.593462,46.7226039
Catena,,pharmacy,,pharmacy,,,,,,,,4290079341,nodes,24.6762275,45.1434031
Catena,,pharmacy,,pharmacy,,,,,,,,5848140692,nodes,24.6761513,45.1542169
,,pharmacy,,pharmacy,,,,,,,,11401702849,nodes,24.6764412,45.1480823
,,dentist,,dentist,,,,,,,,11401702883,nodes,24.6763247,45.1422586
Catena,,pharmacy,,pharmacy,,,,,,,,3037382890,nodes,24.6577417,45.3052782
Cabinet ginecologic,,doctors,,doctor,,,,,,,,5219768277,nodes,25.5904877,46.7230343
Kinetic,,doctors,,doctor,kinesiotherapy,,,,,,,9904551995,nodes,25.5894178,46.7214553
Cardio Clinic,,clinic,,,,,,,,,,5115168796,nodes,26.1065433,44.4563657
Help Net,,pharmacy,,pharmacy,,,,,,,,11335302759,nodes,25.6000925,45.6658142
